company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,max_confidence,tier,next_action,reason
02728.HK,JINTAI ENERGY H,2025,Q_G_EBITDA_INTEREST,1,0.3012,39,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
02728.HK,JINTAI ENERGY H,2025,Q_G_OPERATING_MARGIN,1,0.3718,39,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
02728.HK,JINTAI ENERGY H,2025,Q_G_OPERATING_PROFIT_GROWTH,1,153.374,39,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
02728.HK,JINTAI ENERGY H,2025,Q_G_REVENUE_GROWTH,1,8.9294,39,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
02728.HK,JINTAI ENERGY H,2025,Q_G_ROA,1,1.5778,41,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
02728.HK,JINTAI ENERGY H,2025,Q_G_ROE,1,-23.3942,41,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
02798.HK,PER ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,1,-6.2674,161,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
02798.HK,PER ENERGY,2025,Q_G_REVENUE_GROWTH,1,-29.3071,159,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03303.HK,JUTAL OIL SER,2025,Q_G_AR_TURNOVER,1,348.933,52,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03303.HK,JUTAL OIL SER,2025,Q_G_CAPITAL_ACCUMULATION,1,0.5677,53,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03303.HK,JUTAL OIL SER,2025,Q_G_EBITDA_INTEREST,1,9.1848,50,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03303.HK,JUTAL OIL SER,2025,Q_G_OPERATING_MARGIN,1,6.9854,50,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03303.HK,JUTAL OIL SER,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-75.8186,50,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03303.HK,JUTAL OIL SER,2025,Q_G_REVENUE_GROWTH,1,-61.5237,50,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03303.HK,JUTAL OIL SER,2025,Q_G_ROE,1,2.1011,53,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03337.HK,ANTON OILFIELD,2025,Q_G_CAPITAL_ACCUMULATION,1,4.443,79,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03337.HK,ANTON OILFIELD,2025,Q_G_DEBT_ASSET_RATE,1,67.4985,80,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03337.HK,ANTON OILFIELD,2025,Q_G_EBITDA_INTEREST,1,5.6871,81,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03337.HK,ANTON OILFIELD,2025,Q_G_ROA,1,6.5335,81,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03337.HK,ANTON OILFIELD,2025,Q_G_ROE,1,10.3885,81,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03395.HK,JX ENERGY,2025,Q_G_CASH_CURRENT_LIABILITY,1,-10.5409,116,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03395.HK,JX ENERGY,2025,Q_G_DEBT_ASSET_RATE,1,313.973,112,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03633.HK,ZHONGYU ENERGY,2025,Q_G_EBITDA_INTEREST,1,2.4414,64,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03668.HK,YANCOAL AUS,2025,Q_G_CAPITAL_ACCUMULATION,1,-3.0482,52,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03668.HK,YANCOAL AUS,2025,Q_G_CASH_CURRENT_LIABILITY,1,90.4317,54,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03668.HK,YANCOAL AUS,2025,Q_G_DEBT_ASSET_RATE,1,25.9893,52,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03800.HK,GCL TECH,2025,Q_G_CAPITAL_ACCUMULATION,1,2.6566,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03800.HK,GCL TECH,2025,Q_G_EBITDA_INTEREST,1,-4.7789,102,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03800.HK,GCL TECH,2025,Q_G_REVENUE_GROWTH,1,-4.4552,102,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03800.HK,GCL TECH,2025,Q_G_ROE,1,-6.8215,106,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03800.HK,GCL TECH,2025,Q_S_RD_RATE,1,5.8839,102,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_G_ASSET_TURNOVER,1,0.1113,56,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,1,5.8684,56,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.4651,56,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_G_DEBT_ASSET_RATE,1,40.9432,57,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_G_OPERATING_MARGIN,1,64.6406,54,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_G_OPERATING_PROFIT_GROWTH,1,3.6501,54,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_G_REVENUE_GROWTH,1,0.527,54,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03868.HK,XINYI ENERGY,2025,Q_S_PAY_PER_EMPLOYEE,1,15.0547,13,0.95,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
03899.HK,CIMC ENRIC,2025,Q_G_ASSET_TURNOVER,1,0.8552,127,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_CAPITAL_ACCUMULATION,1,5.2008,128,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_CASH_CURRENT_LIABILITY,1,11.6437,131,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.1292,127,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_DEBT_ASSET_RATE,1,57.1603,128,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_EBITDA_INTEREST,1,15.8368,125,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_OPERATING_MARGIN,1,5.4761,125,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-6.2922,125,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_QUICK_RATIO,1,126.946,128,0.94,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
03899.HK,CIMC ENRIC,2025,Q_G_REVENUE_GROWTH,1,6.3428,125,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_ROA,1,4.8296,127,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
03899.HK,CIMC ENRIC,2025,Q_G_ROE,1,8.7134,128,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
06828.HK,BG BLUE SKY,2025,Q_G_CAPITAL_ACCUMULATION,1,2.9494,67,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
06828.HK,BG BLUE SKY,2025,Q_G_EBITDA_INTEREST,1,2.0517,65,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
06828.HK,BG BLUE SKY,2025,Q_G_REVENUE_GROWTH,1,13.6254,65,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
06828.HK,BG BLUE SKY,2025,Q_G_ROE,1,5.5413,67,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
06885.HK,JINMA ENERGY,2025,Q_E_NOX_INTENSITY,1,620,58,0.91,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
06885.HK,JINMA ENERGY,2025,Q_E_PM_INTENSITY,1,110,58,0.91,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
06885.HK,JINMA ENERGY,2025,Q_E_SO2_INTENSITY,1,440,58,0.91,auto_policy_eligible,run_resolve_pending,strict_extraction_evidence_consistent
06885.HK,JINMA ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,1,-17.4027,134,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
06885.HK,JINMA ENERGY,2025,Q_G_EBITDA_INTEREST,1,-3.3993,12,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
06885.HK,JINMA ENERGY,2025,Q_G_REVENUE_GROWTH,1,-29.9618,12,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08132.HK,CENTURY EN INTL,2025,Q_G_EBITDA_INTEREST,1,-5.9432,59,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08132.HK,CENTURY EN INTL,2025,Q_G_REVENUE_GROWTH,1,12.3677,59,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08270.HK,CHINA CBM,2025,Q_G_ASSET_TURNOVER,1,0.1453,70,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08270.HK,CHINA CBM,2025,Q_G_CAPITAL_ACCUMULATION,1,-48.5713,71,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08270.HK,CHINA CBM,2025,Q_G_EBITDA_INTEREST,1,-869.6,67,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08270.HK,CHINA CBM,2025,Q_G_REVENUE_GROWTH,1,123.052,67,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08270.HK,CHINA CBM,2025,Q_G_ROA,1,-14.7556,70,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08270.HK,CHINA CBM,2025,Q_G_ROE,1,-64.3891,71,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08347.HK,F8 ENT,2026,Q_G_AR_TURNOVER,1,4.4594,111,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08347.HK,F8 ENT,2026,Q_G_CAPITAL_ACCUMULATION,1,0.7654,112,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08347.HK,F8 ENT,2026,Q_G_EBITDA_INTEREST,1,-0.0044,109,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08347.HK,F8 ENT,2026,Q_G_OPERATING_MARGIN,1,1.4735,109,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08347.HK,F8 ENT,2026,Q_G_OPERATING_PROFIT_GROWTH,1,825.376,109,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08347.HK,F8 ENT,2026,Q_G_REVENUE_GROWTH,1,-15.5462,109,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08347.HK,F8 ENT,2026,Q_G_ROE,1,-0.2417,112,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08536.HK,TL NATURAL GAS,2025,Q_G_CAPITAL_ACCUMULATION,1,-5.0902,64,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08536.HK,TL NATURAL GAS,2025,Q_G_ROE,1,-14.911,64,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
08631.HK,YUFENGCHANG HLD,2024,Q_G_REVENUE_GROWTH,1,-19.6054,145,0.93,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
09689.HK,JTF INTL,2025,Q_G_CAPITAL_ACCUMULATION,1,-2.4788,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
09689.HK,JTF INTL,2025,Q_G_DEBT_ASSET_RATE,1,47.4048,92,0.94,auto_policy_eligible,run_resolve_pending,official_annual_direct_consistent
